xc_id,satisfied,violation fraction,r_s range,s range,zeta range,alpha range,q range,condition,type,xc_name
gga_c_pbeloc,False,0.002522712,"[0.06760540054005401, 0.27512200220022004]","[1.3627254509018036, 2.284569138276553]","[0.0, 0.8989898989898991]",,,second_deriv_check,GGA,PBELOC
gga_c_pw91,True,0.0,,,,,,deriv_lower_bd_check,GGA,PW91
gga_c_pw91,True,0.0,,,,,,deriv_upper_bd_check_1,GGA,PW91
gga_c_pw91,True,0.0,,,,,,lieb_oxford_bd_check_Exc,GGA,PW91
gga_c_pw91,True,0.0,,,,,,lieb_oxford_bd_check_Uxc,GGA,PW91
gga_c_pw91,False,3.322e-06,"[0.0001, 0.0006000400040004001]","[0.04008016032064128, 0.2605210420841683]","[0.0, 1.0]",,,negativity_check,GGA,PW91
gga_c_pw91,True,0.0,,,,,,second_deriv_check,GGA,PW91
gga_c_pw91,True,0.0,,,,,,deriv_upper_bd_check_2,GGA,PW91
gga_c_q2d,True,0.0,,,,,,negativity_check,GGA,Q2D
gga_c_q2d,False,0.001586996,"[0.6966557255725573, 1.847747814781478]","[1.1322645290581161, 1.9639278557114228]","[0.0, 0.98989898989899]",,,deriv_upper_bd_check_2,GGA,Q2D
gga_c_q2d,True,0.0,,,,,,lieb_oxford_bd_check_Exc,GGA,Q2D
gga_c_q2d,False,0.0123415158484151,"[0.0156012401240124, 0.5151412041204121]","[3.496993987975952, 5.0]","[0.0, 1.0]",,,deriv_upper_bd_check_1,GGA,Q2D
gga_c_q2d,False,0.03177038,"[0.0021001600160016, 0.9206736473647364]","[0.3807615230460922, 5.0]","[0.0, 1.0]",,,second_deriv_check,GGA,Q2D
gga_c_q2d,True,0.0,,,,,,lieb_oxford_bd_check_Uxc,GGA,Q2D
gga_c_q2d,False,0.041079602,"[0.007100560056005601, 0.8721697669766977]","[0.6412825651302605, 5.0]","[0.0, 1.0]",,,deriv_lower_bd_check,GGA,Q2D
gga_c_regtpss,True,0.0,,,,,,second_deriv_check,GGA,REGTPSS
gga_c_regtpss,True,0.0,,,,,,negativity_check,GGA,REGTPSS
gga_c_regtpss,True,0.0,,,,,,deriv_upper_bd_check_1,GGA,REGTPSS
gga_c_regtpss,False,0.40594055,"[0.2941235223522352, 5.0]","[0.8116232464929859, 4.879759519038076]","[0.0, 1.0]",,,deriv_upper_bd_check_2,GGA,REGTPSS
gga_c_regtpss,True,0.0,,,,,,deriv_lower_bd_check,GGA,REGTPSS
gga_c_revtca,True,0.0,,,,,,deriv_lower_bd_check,GGA,REVTCA
gga_c_revtca,False,0.0028466373362663,"[3.5238819081908193, 5.0]","[0.4609218436873747, 1.2725450901803608]","[0.8181818181818182, 1.0]",,,deriv_upper_bd_check_1,GGA,REVTCA
gga_c_revtca,False,0.051085262,"[0.002600200020002, 4.999499959995999]","[0.01002004008016032, 5.0]","[0.6666666666666667, 1.0]",,,second_deriv_check,GGA,REVTCA
gga_c_revtca,False,0.024226664,"[0.0216017201720172, 5.0]","[0.01002004008016032, 4.458917835671342]","[0.5656565656565657, 1.0]",,,deriv_upper_bd_check_2,GGA,REVTCA
gga_c_revtca,True,0.0,,,,,,negativity_check,GGA,REVTCA
gga_c_rge2,False,0.005344206,"[0.5511440844084409, 1.8917513351335133]","[1.2625250501002003, 2.444889779559118]","[0.0, 0.98989898989899]",,,deriv_upper_bd_check_2,GGA,RGE2
gga_c_rge2,True,0.0,,,,,,deriv_lower_bd_check,GGA,RGE2
gga_c_rge2,True,0.0,,,,,,negativity_check,GGA,RGE2
gga_c_rge2,True,0.0,,,,,,lieb_oxford_bd_check_Exc,GGA,RGE2
gga_c_rge2,True,0.0,,,,,,deriv_upper_bd_check_1,GGA,RGE2
gga_c_rge2,True,0.0,,,,,,second_deriv_check,GGA,RGE2
gga_c_rge2,True,0.0,,,,,,lieb_oxford_bd_check_Uxc,GGA,RGE2
gga_c_scan_e0,True,0.0,,,,,,deriv_upper_bd_check_2,GGA,SCAN-E0
gga_c_scan_e0,True,0.0,,,,,,second_deriv_check,GGA,SCAN-E0
gga_c_scan_e0,True,0.0,,,,,,deriv_lower_bd_check,GGA,SCAN-E0
gga_c_scan_e0,True,0.0,,,,,,negativity_check,GGA,SCAN-E0
gga_c_scan_e0,True,0.0,,,,,,deriv_upper_bd_check_1,GGA,SCAN-E0
gga_c_sg4,False,0.047979656,"[0.0011000800080008001, 3.215857265726573]","[0.9719438877755511, 5.0]","[0.010101010101010102, 0.787878787878788]",,,deriv_lower_bd_check,GGA,SG4
gga_c_sg4,False,0.3274173082691731,"[0.005100400040004001, 5.0]","[1.6733466933867736, 5.0]","[0.010101010101010102, 1.0]",,,deriv_upper_bd_check_1,GGA,SG4
gga_c_sg4,False,0.050204182,"[1.530222412241224, 5.0]","[0.8316633266533066, 3.2464929859719436]","[0.0, 0.5454545454545455]",,,deriv_upper_bd_check_2,GGA,SG4
gga_c_sg4,False,0.007058768,"[1.0761860886088608, 5.0]","[4.148296593186372, 5.0]","[0.8383838383838385, 1.0]",,,lieb_oxford_bd_check_Uxc,GGA,SG4
gga_c_sg4,True,0.0,,,,,,negativity_check,GGA,SG4
gga_c_sg4,False,0.385354778,"[0.0006000400040004001, 4.999499959995999]","[0.4909819639278557, 5.0]","[0.010101010101010102, 1.0]",,,second_deriv_check,GGA,SG4
gga_c_sg4,False,0.000823836,"[2.4552964196419644, 5.0]","[4.569138276553106, 5.0]","[0.9292929292929294, 1.0]",,,lieb_oxford_bd_check_Exc,GGA,SG4
gga_c_sogga11,True,0.0,,,,,,negativity_check,GGA,SOGGA11
gga_c_sogga11,False,0.002734126,"[0.0006000400040004001, 1.1821945694569458]","[0.0501002004008016, 0.9619238476953907]","[0.0, 1.0]",,,deriv_lower_bd_check,GGA,SOGGA11
gga_c_sogga11,False,0.0642841195880412,"[1.3392071307130713, 5.0]","[1.3627254509018036, 5.0]","[0.0, 1.0]",,,deriv_upper_bd_check_1,GGA,SOGGA11
gga_c_sogga11,False,0.229228504,"[0.0006000400040004001, 4.999499959995999]","[0.0501002004008016, 4.579158316633267]","[0.0, 1.0]",,,second_deriv_check,GGA,SOGGA11
gga_c_sogga11,False,0.000128024,"[3.176854145414542, 5.0]","[4.98997995991984, 5.0]","[0.0, 0.15151515151515152]",,,lieb_oxford_bd_check_Uxc,GGA,SOGGA11
gga_c_sogga11,True,0.0,,,,,,lieb_oxford_bd_check_Exc,GGA,SOGGA11
gga_c_sogga11,False,0.001803964,"[0.004100320032003201, 0.815165206520652]","[0.07014028056112225, 0.5110220440881763]","[0.0, 1.0]",,,deriv_upper_bd_check_2,GGA,SOGGA11
gga_c_sogga11_x,True,0.0,,,,,,deriv_upper_bd_check_2,GGA,SOGGA11-X
gga_c_sogga11_x,False,0.1757064293570643,"[0.7331586458645865, 5.0]","[2.064128256513026, 3.9078156312625247]","[0.0, 1.0]",,,deriv_upper_bd_check_1,GGA,SOGGA11-X
gga_c_sogga11_x,True,0.0,,,,,,negativity_check,GGA,SOGGA11-X
gga_c_sogga11_x,False,0.042432016,"[0.0006000400040004001, 4.420453635363536]","[0.07014028056112225, 2.3547094188376754]","[0.0, 1.0]",,,deriv_lower_bd_check,GGA,SOGGA11-X
gga_c_sogga11_x,False,0.168742738,"[0.0006000400040004001, 4.999499959995999]","[0.1002004008016032, 3.346693386773547]","[0.0, 1.0]",,,second_deriv_check,GGA,SOGGA11-X
gga_c_spbe,True,0.0,,,,,,deriv_lower_bd_check,GGA,SPBE
gga_c_spbe,True,0.0,,,,,,deriv_upper_bd_check_1,GGA,SPBE
gga_c_spbe,True,0.0,,,,,,second_deriv_check,GGA,SPBE
gga_c_spbe,True,0.0,,,,,,deriv_upper_bd_check_2,GGA,SPBE
gga_c_spbe,True,0.0,,,,,,negativity_check,GGA,SPBE
gga_c_tau_hcth,False,0.595353914,"[0.0001, 5.0]","[1.6332665330661322, 5.0]","[0.0, 0.9595959595959597]",,,negativity_check,GGA,TAU-HCTH
gga_c_tau_hcth,False,0.4920646115388461,"[0.0001, 5.0]","[1.9639278557114228, 5.0]","[0.0, 0.9292929292929294]",,,deriv_upper_bd_check_1,GGA,TAU-HCTH
gga_c_tau_hcth,False,0.566693314,"[0.0006000400040004001, 4.999499959995999]","[1.6232464929859718, 5.0]","[0.0, 0.9595959595959597]",,,second_deriv_check,GGA,TAU-HCTH
gga_c_tau_hcth,False,0.49125941,"[0.0001, 4.999499959995999]","[1.6633266533066131, 5.0]","[0.0, 0.9595959595959597]",,,deriv_lower_bd_check,GGA,TAU-HCTH
gga_c_tau_hcth,False,0.602990992,"[0.002600200020002, 5.0]","[1.6432865731462925, 5.0]","[0.0, 0.9595959595959597]",,,deriv_upper_bd_check_2,GGA,TAU-HCTH
gga_c_tca,True,0.0,,,,,,deriv_upper_bd_check_2,GGA,TCA
gga_c_tca,True,0.0,,,,,,deriv_lower_bd_check,GGA,TCA
gga_c_tca,True,0.0,,,,,,negativity_check,GGA,TCA
gga_c_tca,True,0.0,,,,,,second_deriv_check,GGA,TCA
gga_c_tca,True,0.0,,,,,,deriv_upper_bd_check_1,GGA,TCA
gga_c_tm_lyp,False,0.208671574,"[0.0001, 2.102268176817682]","[1.6232464929859718, 5.0]","[0.0, 0.9797979797979799]",,,deriv_lower_bd_check,GGA,TM-LYP
gga_c_tm_lyp,False,0.1220891950804919,"[3.6808944694469448, 5.0]","[1.6733466933867736, 5.0]","[0.0, 0.98989898989899]",,,deriv_upper_bd_check_1,GGA,TM-LYP
gga_c_tm_lyp,False,0.574653422,"[0.0001, 5.0]","[1.5831663326653307, 5.0]","[0.0, 0.98989898989899]",,,negativity_check,GGA,TM-LYP
gga_c_tm_lyp,False,0.172746782,"[0.0006000400040004001, 1.4532162516251625]","[1.222444889779559, 5.0]","[0.0, 0.98989898989899]",,,second_deriv_check,GGA,TM-LYP
gga_c_tm_lyp,False,0.565459576,"[0.6786542854285429, 5.0]","[1.1322645290581161, 5.0]","[0.0, 0.98989898989899]",,,deriv_upper_bd_check_2,GGA,TM-LYP
gga_c_tm_pbe,True,0.0,,,,,,deriv_upper_bd_check_1,GGA,TM-PBE
gga_c_tm_pbe,True,0.0,,,,,,negativity_check,GGA,TM-PBE
gga_c_tm_pbe,True,0.0,,,,,,deriv_lower_bd_check,GGA,TM-PBE
gga_c_tm_pbe,False,0.509348394,"[0.059104720472047206, 5.0]","[0.18036072144288576, 4.739478957915831]","[0.0, 1.0]",,,deriv_upper_bd_check_2,GGA,TM-PBE
gga_c_tm_pbe,True,0.0,,,,,,second_deriv_check,GGA,TM-PBE
gga_c_w94,True,0.0,,,,,,deriv_lower_bd_check,GGA,W94
gga_c_w94,False,3.1224e-05,"[1.1501920092009201, 4.9819985598559855]","[0.0, 0.7414829659318637]","[1.0, 1.0]",,,second_deriv_check,GGA,W94
gga_c_w94,True,0.0,,,,,,negativity_check,GGA,W94
gga_c_w94,True,0.0,,,,,,deriv_upper_bd_check_2,GGA,W94
gga_c_w94,True,0.0,,,,,,deriv_upper_bd_check_1,GGA,W94
gga_c_wi,False,0.0075510508949105,"[0.0001, 0.2771221622162216]","[0.5210420841683366, 3.1963927855711423]","[0.0, 1.0]",,,deriv_upper_bd_check_1,GGA,WI
gga_c_wi,False,0.8999898,"[0.0001, 5.0]","[0.501002004008016, 5.0]","[0.0, 1.0]",,,negativity_check,GGA,WI
gga_c_wi,False,0.8959088,"[0.0011000800080008001, 5.0]","[0.5110220440881763, 5.0]","[0.0, 1.0]",,,deriv_upper_bd_check_2,GGA,WI
gga_c_wi,False,0.0226196,"[0.0006000400040004001, 0.5641451245124512]","[0.501002004008016, 5.0]","[0.0, 1.0]",,,second_deriv_check,GGA,WI
gga_c_wi,False,0.0081446,"[0.0001, 0.1586126812681268]","[0.5711422845691383, 5.0]","[0.0, 1.0]",,,deriv_lower_bd_check,GGA,WI
gga_c_wi0,False,0.0018258174182581,"[0.0001, 0.04360348034803481]","[2.0140280561122244, 5.0]","[0.0, 1.0]",,,deriv_upper_bd_check_1,GGA,WI0
gga_c_wi0,False,0.6139758,"[0.0001, 5.0]","[1.9338677354709417, 5.0]","[0.0, 1.0]",,,negativity_check,GGA,WI0
gga_c_wi0,False,0.6028278,"[0.004100320032003201, 5.0]","[1.973947895791583, 5.0]","[0.0, 1.0]",,,deriv_upper_bd_check_2,GGA,WI0
gga_c_wi0,False,0.0036494,"[0.0001, 0.045603640364036406]","[2.094188376753507, 5.0]","[0.0, 1.0]",,,deriv_lower_bd_check,GGA,WI0
gga_c_wi0,False,0.0135876,"[0.0006000400040004001, 0.2216177217721772]","[1.9338677354709417, 5.0]","[0.0, 1.0]",,,second_deriv_check,GGA,WI0
gga_c_wl,False,0.37688907,"[1.0686854885488548, 5.0]","[2.0541082164328657, 5.0]","[0.0, 0.9696969696969697]",,,deriv_upper_bd_check_2,GGA,WL
gga_c_wl,False,0.5948036136386361,"[0.0001, 5.0]","[2.024048096192385, 5.0]","[0.0, 1.0]",,,deriv_upper_bd_check_1,GGA,WL
gga_c_wl,False,0.580898828,"[0.0006000400040004001, 4.999499959995999]","[2.0440881763527052, 5.0]","[0.0, 0.98989898989899]",,,second_deriv_check,GGA,WL
gga_c_wl,False,0.166215676,"[0.0001, 4.999499959995999]","[3.226452905811623, 5.0]","[0.0, 0.696969696969697]",,,deriv_lower_bd_check,GGA,WL
gga_c_wl,False,0.59003573,"[0.0006000400040004001, 5.0]","[2.024048096192385, 5.0]","[0.0, 1.0]",,,negativity_check,GGA,WL
gga_c_xpbe,True,0.0,,,,,,deriv_lower_bd_check,GGA,XPBE
gga_c_xpbe,True,0.0,,,,,,lieb_oxford_bd_check_Exc,GGA,XPBE
gga_c_xpbe,True,0.0,,,,,,negativity_check,GGA,XPBE
gga_c_xpbe,True,0.0,,,,,,deriv_upper_bd_check_1,GGA,XPBE
gga_c_xpbe,True,0.0,,,,,,deriv_upper_bd_check_2,GGA,XPBE
gga_c_xpbe,True,0.0,,,,,,lieb_oxford_bd_check_Uxc,GGA,XPBE
gga_c_xpbe,True,0.0,,,,,,second_deriv_check,GGA,XPBE
gga_c_zpbeint,False,0.000211766,"[0.5511440844084409, 1.4917193319331934]","[1.5831663326653307, 2.474949899799599]","[0.0, 0.010101010101010102]",,,deriv_upper_bd_check_2,GGA,ZPBEINT
gga_c_zpbeint,False,0.019960432,"[0.0031002400240024, 3.360868866886689]","[1.2124248496993988, 5.0]","[0.010101010101010102, 0.36363636363636365]",,,deriv_lower_bd_check,GGA,ZPBEINT
gga_c_zpbeint,False,0.299335308,"[0.0011000800080008001, 4.999499959995999]","[0.6112224448897795, 5.0]","[0.010101010101010102, 1.0]",,,second_deriv_check,GGA,ZPBEINT
gga_c_zpbeint,True,0.0,,,,,,negativity_check,GGA,ZPBEINT
gga_c_zpbeint,False,0.3428308909109089,"[0.027602200220022, 5.0]","[1.8436873747494988, 5.0]","[0.020202020202020204, 1.0]",,,deriv_upper_bd_check_1,GGA,ZPBEINT
gga_c_zpbesol,False,0.3747403339666033,"[0.036102880288028806, 5.0]","[1.7735470941883766, 5.0]","[0.020202020202020204, 1.0]",,,deriv_upper_bd_check_1,GGA,ZPBESOL
gga_c_zpbesol,False,0.000202916,"[0.5511440844084409, 1.4917193319331934]","[1.6833667334669338, 2.6252505010020037]","[0.0, 0.0]",,,deriv_upper_bd_check_2,GGA,ZPBESOL
gga_c_zpbesol,True,0.0,,,,,,negativity_check,GGA,ZPBESOL
gga_c_zpbesol,False,0.262600044,"[0.0011000800080008001, 4.999499959995999]","[0.6513026052104208, 5.0]","[0.010101010101010102, 1.0]",,,second_deriv_check,GGA,ZPBESOL
gga_c_zpbesol,False,0.013317216,"[0.006100480048004801, 3.4018721472147218]","[1.3326653306613225, 5.0]","[0.010101010101010102, 0.25252525252525254]",,,deriv_lower_bd_check,GGA,ZPBESOL
gga_c_zvpbeint,True,0.0,,,,,,negativity_check,GGA,ZVPBEINT
gga_c_zvpbeint,False,0.225932732,"[0.0006000400040004001, 4.999499959995999]","[0.3006012024048096, 5.0]","[0.010101010101010102, 1.0]",,,second_deriv_check,GGA,ZVPBEINT
gga_c_zvpbeint,False,0.092577424,"[0.0001, 4.999499959995999]","[0.6813627254509018, 5.0]","[0.010101010101010102, 0.7777777777777778]",,,deriv_lower_bd_check,GGA,ZVPBEINT
gga_c_zvpbeint,False,0.2733621677832217,"[0.026602120212021203, 5.0]","[1.8236472945891782, 5.0]","[0.08080808080808081, 1.0]",,,deriv_upper_bd_check_1,GGA,ZVPBEINT
gga_c_zvpbeint,False,0.00131913,"[0.5511440844084409, 1.4917193319331934]","[1.5831663326653307, 2.474949899799599]","[0.0, 0.08080808080808081]",,,deriv_upper_bd_check_2,GGA,ZVPBEINT
gga_c_zvpbeloc,False,0.000307662,"[0.6756540454045404, 1.5082206520652066]","[0.0, 0.1402805611222445]","[0.5858585858585859, 0.8484848484848485]",,,deriv_lower_bd_check,GGA,ZVPBELOC
gga_c_zvpbeloc,True,0.0,,,,,,negativity_check,GGA,ZVPBELOC
gga_c_zvpbeloc,False,0.112083208,"[0.04810384038403841, 4.999499959995999]","[0.0, 2.3547094188376754]","[0.0, 1.0]",,,second_deriv_check,GGA,ZVPBELOC
gga_c_zvpbeloc,False,0.198973906609339,"[0.0011000800080008001, 5.0]","[0.0, 3.2364729458917836]","[0.05050505050505051, 1.0]",,,deriv_upper_bd_check_1,GGA,ZVPBELOC
gga_c_zvpbeloc,False,0.075405488,"[1.1156892489248924, 5.0]","[0.7615230460921844, 3.4569138276553106]","[0.0, 0.4040404040404041]",,,deriv_upper_bd_check_2,GGA,ZVPBELOC
gga_c_zvpbesol,False,0.2987129487051295,"[0.035102800280028004, 5.0]","[1.8036072144288577, 5.0]","[0.08080808080808081, 1.0]",,,deriv_upper_bd_check_1,GGA,ZVPBESOL
gga_c_zvpbesol,False,0.079628498,"[0.0001, 4.999499959995999]","[0.7014028056112224, 5.0]","[0.010101010101010102, 0.686868686868687]",,,deriv_lower_bd_check,GGA,ZVPBESOL
gga_c_zvpbesol,True,0.0,,,,,,negativity_check,GGA,ZVPBESOL
gga_c_zvpbesol,False,0.001198136,"[0.5511440844084409, 1.4917193319331934]","[1.6833667334669338, 2.6252505010020037]","[0.0, 0.06060606060606061]",,,deriv_upper_bd_check_2,GGA,ZVPBESOL
gga_c_zvpbesol,False,0.211678522,"[0.0006000400040004001, 4.999499959995999]","[0.32064128256513025, 5.0]","[0.010101010101010102, 1.0]",,,second_deriv_check,GGA,ZVPBESOL
hyb_gga_c_apbe0,True,0.0,,,,,,deriv_upper_bd_check_1,HYB_GGA,APBE0
hyb_gga_c_apbe0,False,0.004382026,"[0.5506440444044405, 1.8922513751375138]","[1.032064128256513, 2.004008016032064]","[0.0, 0.98989898989899]",,,deriv_upper_bd_check_2,HYB_GGA,APBE0
hyb_gga_c_apbe0,True,0.0,,,,,,second_deriv_check,HYB_GGA,APBE0
hyb_gga_c_apbe0,True,0.0,,,,,,negativity_check,HYB_GGA,APBE0
hyb_gga_c_apbe0,True,0.0,,,,,,deriv_lower_bd_check,HYB_GGA,APBE0
hyb_gga_c_apbe0,True,0.0,,,,,,lieb_oxford_bd_check_Exc,HYB_GGA,APBE0
hyb_gga_c_apbe0,True,0.0,,,,,,lieb_oxford_bd_check_Uxc,HYB_GGA,APBE0
hyb_gga_c_apf,True,0.0,,,,,,second_deriv_check,HYB_GGA,APF
hyb_gga_c_apf,True,0.0,,,,,,deriv_upper_bd_check_1,HYB_GGA,APF
hyb_gga_c_apf,True,0.0,,,,,,lieb_oxford_bd_check_Exc,HYB_GGA,APF
hyb_gga_c_apf,True,0.0,,,,,,lieb_oxford_bd_check_Uxc,HYB_GGA,APF
hyb_gga_c_apf,True,0.0,,,,,,deriv_lower_bd_check,HYB_GGA,APF
hyb_gga_c_apf,True,0.0,,,,,,deriv_upper_bd_check_2,HYB_GGA,APF
hyb_gga_c_apf,True,0.0,,,,,,negativity_check,HYB_GGA,APF
hyb_gga_c_b1lyp,True,0.0,,,,,,lieb_oxford_bd_check_Uxc,HYB_GGA,B1LYP
hyb_gga_c_b1lyp,False,0.217652112,"[0.0001, 2.42479397939794]","[1.8036072144288577, 5.0]","[0.0, 0.9797979797979799]",,,deriv_lower_bd_check,HYB_GGA,B1LYP
hyb_gga_c_b1lyp,False,0.0034200899910009,"[4.857988638863886, 5.0]","[2.6152304609218437, 5.0]","[0.0, 0.686868686868687]",,,deriv_upper_bd_check_1,HYB_GGA,B1LYP
hyb_gga_c_b1lyp,False,0.51074806,"[0.6381510451045105, 5.0]","[1.4128256513026052, 5.0]","[0.0, 0.98989898989899]",,,deriv_upper_bd_check_2,HYB_GGA,B1LYP
hyb_gga_c_b1lyp,False,0.202927372,"[0.0006000400040004001, 3.8169053505350536]","[0.0, 5.0]","[0.0, 0.98989898989899]",,,second_deriv_check,HYB_GGA,B1LYP
hyb_gga_c_b1lyp,False,0.576283584,"[0.0001, 5.0]","[1.7434869739478958, 5.0]","[0.0, 0.98989898989899]",,,negativity_check,HYB_GGA,B1LYP
hyb_gga_c_b1lyp,True,0.0,,,,,,lieb_oxford_bd_check_Exc,HYB_GGA,B1LYP
hyb_gga_c_b1pw91,True,0.0,,,,,,deriv_lower_bd_check,HYB_GGA,B1PW91
hyb_gga_c_b1pw91,True,0.0,,,,,,lieb_oxford_bd_check_Uxc,HYB_GGA,B1PW91
hyb_gga_c_b1pw91,True,0.0,,,,,,deriv_upper_bd_check_1,HYB_GGA,B1PW91
hyb_gga_c_b1pw91,True,0.0,,,,,,lieb_oxford_bd_check_Exc,HYB_GGA,B1PW91
hyb_gga_c_b1pw91,True,0.0,,,,,,deriv_upper_bd_check_2,HYB_GGA,B1PW91
hyb_gga_c_b1pw91,True,0.0,,,,,,negativity_check,HYB_GGA,B1PW91
hyb_gga_c_b1pw91,True,0.0,,,,,,second_deriv_check,HYB_GGA,B1PW91
hyb_gga_c_b1wc,True,0.0,,,,,,lieb_oxford_bd_check_Exc,HYB_GGA,B1WC
hyb_gga_c_b1wc,False,0.00476863,"[0.5506440444044405, 1.8922513751375138]","[1.122244488977956, 2.1843687374749496]","[0.0, 0.98989898989899]",,,deriv_upper_bd_check_2,HYB_GGA,B1WC
hyb_gga_c_b1wc,True,0.0,,,,,,negativity_check,HYB_GGA,B1WC
hyb_gga_c_b1wc,True,0.0,,,,,,second_deriv_check,HYB_GGA,B1WC
hyb_gga_c_b1wc,True,0.0,,,,,,deriv_lower_bd_check,HYB_GGA,B1WC
hyb_gga_c_b1wc,True,0.0,,,,,,deriv_upper_bd_check_1,HYB_GGA,B1WC
hyb_gga_c_b1wc,True,0.0,,,,,,lieb_oxford_bd_check_Uxc,HYB_GGA,B1WC
hyb_gga_c_b2gpplyp,True,0.0,,,,,,lieb_oxford_bd_check_Exc,HYB_GGA,B2GPPLYP
hyb_gga_c_b2gpplyp,False,0.50955703,"[0.6396511651165117, 5.0]","[1.4128256513026052, 5.0]","[0.0, 0.98989898989899]",,,deriv_upper_bd_check_2,HYB_GGA,B2GPPLYP
hyb_gga_c_b2gpplyp,False,0.196732518,"[0.0006000400040004001, 3.42487398739874]","[0.0, 5.0]","[0.0, 0.98989898989899]",,,second_deriv_check,HYB_GGA,B2GPPLYP
hyb_gga_c_b2gpplyp,False,0.576233784,"[0.0001, 5.0]","[1.7434869739478958, 5.0]","[0.0, 0.98989898989899]",,,negativity_check,HYB_GGA,B2GPPLYP
hyb_gga_c_b2gpplyp,True,0.0,,,,,,lieb_oxford_bd_check_Uxc,HYB_GGA,B2GPPLYP
hyb_gga_c_b2gpplyp,False,0.190743272,"[0.0001, 2.3342867386738675]","[1.9238476953907815, 5.0]","[0.0, 0.9595959595959597]",,,deriv_lower_bd_check,HYB_GGA,B2GPPLYP
hyb_gga_c_b2gpplyp,False,0.0032534126587341,"[4.859488758875887, 5.0]","[2.655310621242485, 5.0]","[0.0, 0.6767676767676768]",,,deriv_upper_bd_check_1,HYB_GGA,B2GPPLYP
hyb_gga_c_b2plyp,False,0.19913787,"[0.0001, 2.36228897889789]","[1.8837675350701402, 5.0]","[0.0, 0.9696969696969697]",,,deriv_lower_bd_check,HYB_GGA,B2PLYP
hyb_gga_c_b2plyp,False,0.0033095750424957,"[4.858988718871887, 5.0]","[2.655310621242485, 5.0]","[0.0, 0.6767676767676768]",,,deriv_upper_bd_check_1,HYB_GGA,B2PLYP
hyb_gga_c_b2plyp,True,0.0,,,,,,lieb_oxford_bd_check_Exc,HYB_GGA,B2PLYP
hyb_gga_c_b2plyp,False,0.509963236,"[0.6391511251125113, 5.0]","[1.4128256513026052, 5.0]","[0.0, 0.98989898989899]",,,deriv_upper_bd_check_2,HYB_GGA,B2PLYP
hyb_gga_c_b2plyp,False,0.576250638,"[0.0001, 5.0]","[1.7434869739478958, 5.0]","[0.0, 0.98989898989899]",,,negativity_check,HYB_GGA,B2PLYP
hyb_gga_c_b2plyp,True,0.0,,,,,,lieb_oxford_bd_check_Uxc,HYB_GGA,B2PLYP
hyb_gga_c_b2plyp,False,0.198611984,"[0.0006000400040004001, 3.5578846284628467]","[0.0, 5.0]","[0.0, 0.98989898989899]",,,second_deriv_check,HYB_GGA,B2PLYP
hyb_gga_c_b3lyp,True,0.0,,,,,,lieb_oxford_bd_check_Exc,HYB_GGA,B3LYP
hyb_gga_c_b3lyp,False,0.442449236,"[0.6796543654365437, 5.0]","[1.6432865731462925, 5.0]","[0.0, 0.9797979797979799]",,,deriv_upper_bd_check_2,HYB_GGA,B3LYP
hyb_gga_c_b3lyp,False,0.15940996,"[0.0001, 2.2607808580858086]","[2.1543086172344688, 5.0]","[0.0, 0.9494949494949496]",,,deriv_lower_bd_check,HYB_GGA,B3LYP
hyb_gga_c_b3lyp,False,0.137116588,"[0.0006000400040004001, 1.5122209720972097]","[1.8236472945891782, 5.0]","[0.0, 0.9797979797979799]",,,second_deriv_check,HYB_GGA,B3LYP
hyb_gga_c_b3lyp,False,0.414154468,"[0.0001, 5.0]","[2.1342685370741483, 5.0]","[0.0, 0.9595959595959597]",,,negativity_check,HYB_GGA,B3LYP
hyb_gga_c_b3lyp,True,0.0,,,,,,deriv_upper_bd_check_1,HYB_GGA,B3LYP
hyb_gga_c_b3lyp,True,0.0,,,,,,lieb_oxford_bd_check_Uxc,HYB_GGA,B3LYP
hyb_gga_c_b3lyp3,False,0.457329956,"[0.0001, 5.0]","[2.0440881763527052, 5.0]","[0.0, 0.9797979797979799]",,,negativity_check,HYB_GGA,B3LYP3
hyb_gga_c_b3lyp3,False,0.451027708,"[0.6771541654165416, 5.0]","[1.6132264529058116, 5.0]","[0.0, 0.98989898989899]",,,deriv_upper_bd_check_2,HYB_GGA,B3LYP3
hyb_gga_c_b3lyp3,False,0.154098864,"[0.0006000400040004001, 1.5702256125612561]","[1.7134268537074147, 5.0]","[0.0, 0.98989898989899]",,,second_deriv_check,HYB_GGA,B3LYP3
hyb_gga_c_b3lyp3,False,0.173977618,"[0.0001, 2.3102848184818483]","[2.074148296593186, 5.0]","[0.0, 0.9595959595959597]",,,deriv_lower_bd_check,HYB_GGA,B3LYP3
hyb_gga_c_b3lyp3,True,0.0,,,,,,deriv_upper_bd_check_1,HYB_GGA,B3LYP3
hyb_gga_c_b3lyp3,True,0.0,,,,,,lieb_oxford_bd_check_Exc,HYB_GGA,B3LYP3
hyb_gga_c_b3lyp3,True,0.0,,,,,,lieb_oxford_bd_check_Uxc,HYB_GGA,B3LYP3
hyb_gga_c_b3lyp5,True,0.0,,,,,,deriv_upper_bd_check_1,HYB_GGA,B3LYP5
hyb_gga_c_b3lyp5,False,0.154077744,"[0.0006000400040004001, 1.5702256125612561]","[1.7134268537074147, 5.0]","[0.0, 0.98989898989899]",,,second_deriv_check,HYB_GGA,B3LYP5
