xc id,xc label,dfa type,condition,satisfied,fraction violated,r_s_range,s_range,zeta_range,alpha_range,q_range
gga_c_sogga11,SOGGA11,GGA,deriv_upper_bd_check_1,False,0.064290548,"[1.3392071307130713, 5.0]","[1.3627254509018036, 5.0]","[0.0, 1.0]",,
gga_c_sogga11,SOGGA11,GGA,deriv_upper_bd_check_2,False,0.001803964,"[0.004100320032003201, 0.815165206520652]","[0.07014028056112225, 0.5110220440881763]","[0.0, 1.0]",,
gga_c_sogga11,SOGGA11,GGA,second_deriv_check,False,0.229228504,"[0.0006000400040004001, 4.999499959995999]","[0.0501002004008016, 4.579158316633267]","[0.0, 1.0]",,
mgga_c_m06,M06,HYB_MGGA,lieb_oxford_bd_check_Uxc,False,0.329615553,"[0.0001, 5.0]","[0.0, 5.0]","[0.0, 1.0]","[0.0, 5.0]",
mgga_c_m06,M06,HYB_MGGA,lieb_oxford_bd_check_Exc,False,0.328728,"[0.0001, 5.0]","[0.0, 5.0]","[0.0, 1.0]","[0.0, 5.0]",
mgga_c_m06,M06,HYB_MGGA,negativity_check,False,0.41920569,"[0.0001, 5.0]","[0.0, 5.0]","[0.0, 1.0]","[0.0, 5.0]",
mgga_c_m06,M06,HYB_MGGA,deriv_lower_bd_check,False,0.22857248,"[0.0001, 4.998999819963992]","[0.0, 5.0]","[0.0, 1.0]","[0.0, 5.0]",
mgga_c_m06,M06,HYB_MGGA,deriv_upper_bd_check_1,False,0.256681439,"[0.0001, 5.0]","[0.0, 5.0]","[0.0, 1.0]","[0.0, 5.0]",
mgga_c_m06,M06,HYB_MGGA,deriv_upper_bd_check_2,False,0.422834391,"[0.00810144028805761, 5.0]","[0.0, 5.0]","[0.0, 1.0]","[0.0, 5.0]",
mgga_c_m06,M06,HYB_MGGA,second_deriv_check,False,0.375280594,"[0.0011001800360072014, 4.998999819963992]","[0.0, 5.0]","[0.0, 1.0]","[0.0, 5.0]",
gga_xc_th_fco,TH-FCO,GGA,negativity_check,False,0.20034662,"[0.0001, 5.0]","[0.01002004008016032, 5.0]","[0.0, 0.21212121212121213]",,
gga_xc_th_fco,TH-FCO,GGA,deriv_lower_bd_check,False,0.794679774,"[0.0001, 4.999499959995999]","[0.0, 5.0]","[0.0, 1.0]",,
gga_xc_th_fco,TH-FCO,GGA,deriv_upper_bd_check_1,False,0.2111099,"[0.0001, 5.0]","[0.0, 5.0]","[0.0, 1.0]",,
gga_xc_th_fco,TH-FCO,GGA,deriv_upper_bd_check_2,False,0.203180436,"[0.0001, 5.0]","[0.01002004008016032, 5.0]","[0.0, 0.21212121212121213]",,
gga_xc_th_fco,TH-FCO,GGA,second_deriv_check,False,0.214073426,"[0.0006000400040004001, 4.999499959995999]","[0.01002004008016032, 5.0]","[0.0, 0.23232323232323235]",,
gga_xc_th_fco,TH-FCO,GGA,lieb_oxford_bd_check_Uxc,False,0.205117576,"[0.0001, 5.0]","[0.01002004008016032, 5.0]","[0.0, 0.21212121212121213]",,
gga_xc_th_fco,TH-FCO,GGA,lieb_oxford_bd_check_Exc,False,0.780544154,"[0.0001, 5.0]","[0.0, 5.0]","[0.0, 1.0]",,
mgga_c_tpssloc,TPSSLOC,MGGA,negativity_check,True,0.0,,,,,
mgga_c_tpssloc,TPSSLOC,MGGA,deriv_lower_bd_check,True,0.0,,,,,
mgga_c_tpssloc,TPSSLOC,MGGA,deriv_upper_bd_check_1,True,0.0,,,,,
mgga_c_tpssloc,TPSSLOC,MGGA,deriv_upper_bd_check_2,False,0.279782134,"[1.117301100220044, 5.0]","[0.6565656565656566, 3.5858585858585856]","[0.0, 1.0]","[0.0, 5.0]",
mgga_c_tpssloc,TPSSLOC,MGGA,second_deriv_check,False,0.003430968,"[0.04810864172834567, 0.3121561712342468]","[1.3636363636363635, 2.525252525252525]","[0.0, 0.894736842105263]","[0.0, 5.0]",
hyb_mgga_xc_b86b95,B86B95,HYB_MGGA,negativity_check,True,0.0,,,,,
hyb_mgga_xc_b86b95,B86B95,HYB_MGGA,deriv_lower_bd_check,True,0.0,,,,,
hyb_mgga_xc_b86b95,B86B95,HYB_MGGA,deriv_upper_bd_check_1,True,0.0,,,,,
hyb_mgga_xc_b86b95,B86B95,HYB_MGGA,deriv_upper_bd_check_2,True,0.0,,,,,
hyb_mgga_xc_b86b95,B86B95,HYB_MGGA,second_deriv_check,True,0.0,,,,,
hyb_mgga_xc_b86b95,B86B95,HYB_MGGA,lieb_oxford_bd_check_Uxc,False,0.000900013,"[2.691584476895379, 5.0]","[0.0, 0.25252525252525254]","[0.0, 1.0]","[3.8383838383838382, 5.0]",
hyb_mgga_xc_b86b95,B86B95,HYB_MGGA,lieb_oxford_bd_check_Exc,True,0.0,,,,,
mgga_c_kcisk,KCISK,MGGA,negativity_check,True,0.0,,,,,
mgga_c_kcisk,KCISK,MGGA,deriv_lower_bd_check,True,0.0,,,,,
mgga_c_kcisk,KCISK,MGGA,deriv_upper_bd_check_1,True,0.0,,,,,
mgga_c_kcisk,KCISK,MGGA,deriv_upper_bd_check_2,False,0.04136345,"[0.750235027005401, 1.4973695139027805]","[0.30303030303030304, 5.0]","[0.0, 1.0]","[0.0, 5.0]",
mgga_c_kcisk,KCISK,MGGA,second_deriv_check,False,0.01181256,"[0.4411793958791758, 1.4973695139027805]","[0.050505050505050504, 5.0]","[0.0, 1.0]","[0.0, 5.0]",
gga_xc_mpwlyp1w,MPWLYP1W,GGA,negativity_check,False,0.499958848,"[0.0001, 5.0]","[1.9238476953907815, 5.0]","[0.0, 0.9797979797979799]",,
gga_xc_mpwlyp1w,MPWLYP1W,GGA,deriv_lower_bd_check,False,0.190465084,"[0.0001, 2.3552884188418846]","[1.9639278557114228, 5.0]","[0.0, 0.9696969696969697]",,
gga_xc_mpwlyp1w,MPWLYP1W,GGA,deriv_upper_bd_check_1,False,4.5e-07,"[4.994499559955996, 5.0]","[4.919839679358717, 5.0]","[0.0, 0.12121212121212122]",,
gga_xc_mpwlyp1w,MPWLYP1W,GGA,deriv_upper_bd_check_2,False,0.4736833,"[0.6611528852885289, 5.0]","[1.533066132264529, 5.0]","[0.0, 0.98989898989899]",,
gga_xc_mpwlyp1w,MPWLYP1W,GGA,second_deriv_check,False,0.16800897,"[0.0006000400040004001, 1.6032282528252826]","[1.6032064128256511, 5.0]","[0.0, 0.98989898989899]",,
gga_xc_mpwlyp1w,MPWLYP1W,GGA,lieb_oxford_bd_check_Uxc,False,0.004196258,"[0.0001, 5.0]","[4.348697394789579, 5.0]","[0.8181818181818182, 1.0]",,
gga_xc_mpwlyp1w,MPWLYP1W,GGA,lieb_oxford_bd_check_Exc,False,0.00313692,"[0.0001, 5.0]","[4.398797595190381, 5.0]","[0.9393939393939394, 1.0]",,
mgga_c_vsxc,VSXC,MGGA,negativity_check,False,0.298012465,"[0.0001, 5.0]","[0.8080808080808081, 5.0]","[0.0, 0.9473684210526315]","[0.0, 5.0]",
mgga_c_vsxc,VSXC,MGGA,deriv_lower_bd_check,False,0.08392258,"[0.0001, 4.998999819963992]","[0.8585858585858586, 5.0]","[0.0, 0.9473684210526315]","[0.0, 5.0]",
mgga_c_vsxc,VSXC,MGGA,deriv_upper_bd_check_1,False,0.190143358,"[0.0001, 5.0]","[0.8080808080808081, 5.0]","[0.0, 0.9473684210526315]","[0.0, 5.0]",
mgga_c_vsxc,VSXC,MGGA,deriv_upper_bd_check_2,False,0.294262481,"[0.020103600720144027, 5.0]","[0.8080808080808081, 5.0]","[0.0, 0.9473684210526315]","[0.0, 5.0]",
mgga_c_vsxc,VSXC,MGGA,second_deriv_check,False,0.260091241,"[0.0011001800360072014, 4.998999819963992]","[0.8080808080808081, 5.0]","[0.0, 0.9473684210526315]","[0.0, 5.0]",
gga_c_pbe_vwn,PBE-VWN,GGA,negativity_check,True,0.0,,,,,
gga_c_pbe_vwn,PBE-VWN,GGA,deriv_lower_bd_check,True,0.0,,,,,
gga_c_pbe_vwn,PBE-VWN,GGA,deriv_upper_bd_check_1,True,0.0,,,,,
gga_c_pbe_vwn,PBE-VWN,GGA,deriv_upper_bd_check_2,False,0.000592462,"[0.6641531253125312, 1.9542563356335634]","[1.1322645290581161, 1.7434869739478958]","[0.9393939393939394, 0.98989898989899]",,
gga_c_pbe_vwn,PBE-VWN,GGA,second_deriv_check,True,0.0,,,,,
gga_c_pw91,PW91,GGA,lieb_oxford_bd_check_Uxc,True,0.0,,,,,
gga_c_pw91,PW91,GGA,lieb_oxford_bd_check_Exc,True,0.0,,,,,
gga_c_pw91,PW91,GGA,negativity_check,False,3.322e-06,"[0.0001, 0.0006000400040004001]","[0.04008016032064128, 0.2605210420841683]","[0.0, 1.0]",,
gga_c_pw91,PW91,GGA,deriv_lower_bd_check,True,0.0,,,,,
gga_c_pw91,PW91,GGA,deriv_upper_bd_check_1,True,0.0,,,,,
gga_c_pw91,PW91,GGA,deriv_upper_bd_check_2,True,0.0,,,,,
gga_c_pw91,PW91,GGA,second_deriv_check,True,0.0,,,,,
mgga_c_m11_l,M11-L,MGGA,lieb_oxford_bd_check_Uxc,False,0.455896907,"[0.0001, 5.0]","[0.0, 5.0]","[0.0, 1.0]","[0.0, 5.0]",
mgga_c_m11_l,M11-L,MGGA,lieb_oxford_bd_check_Exc,False,0.425276959,"[0.0001, 5.0]","[0.0, 5.0]","[0.0, 1.0]","[0.0, 5.0]",
mgga_c_m11_l,M11-L,MGGA,negativity_check,False,0.385100091,"[0.0001, 5.0]","[0.050505050505050504, 3.282828282828283]","[0.0, 1.0]","[0.0, 5.0]",
mgga_c_m11_l,M11-L,MGGA,deriv_lower_bd_check,False,0.193589002,"[0.0001, 4.998999819963992]","[0.10101010101010101, 3.2323232323232323]","[0.0, 1.0]","[0.0, 5.0]",
mgga_c_m11_l,M11-L,MGGA,deriv_upper_bd_check_1,False,0.003953209,"[0.0001, 3.1216618923784756]","[1.1111111111111112, 2.929292929292929]","[0.0, 1.0]","[0.0, 1.7171717171717171]",
mgga_c_m11_l,M11-L,MGGA,deriv_upper_bd_check_2,False,0.477682406,"[0.0021003600720144026, 5.0]","[0.10101010101010101, 3.282828282828283]","[0.0, 1.0]","[0.0, 5.0]",
mgga_c_m11_l,M11-L,MGGA,second_deriv_check,False,0.152932558,"[0.0011001800360072014, 4.998999819963992]","[0.20202020202020202, 3.282828282828283]","[0.0, 1.0]","[0.0, 5.0]",
mgga_c_revtm,REVTM,MGGA,lieb_oxford_bd_check_Uxc,True,0.0,,,,,
mgga_c_revtm,REVTM,MGGA,lieb_oxford_bd_check_Exc,True,0.0,,,,,
mgga_c_revtm,REVTM,MGGA,negativity_check,True,0.0,,,,,
mgga_c_revtm,REVTM,MGGA,deriv_lower_bd_check,True,0.0,,,,,
mgga_c_revtm,REVTM,MGGA,deriv_upper_bd_check_1,True,0.0,,,,,
mgga_c_revtm,REVTM,MGGA,deriv_upper_bd_check_2,False,0.328854767,"[0.3041547309461892, 5.0]","[0.8585858585858586, 4.646464646464646]","[0.0, 1.0]","[0.0, 5.0]",
mgga_c_revtm,REVTM,MGGA,second_deriv_check,True,0.0,,,,,
mgga_c_mn15,MN15,HYB_MGGA,lieb_oxford_bd_check_Uxc,False,0.275956749,"[0.0001, 5.0]","[0.0, 5.0]","[0.0, 1.0]","[0.0, 5.0]",
mgga_c_mn15,MN15,HYB_MGGA,lieb_oxford_bd_check_Exc,False,0.288286799,"[0.0001, 4.050829145829165]","[0.0, 5.0]","[0.0, 1.0]","[0.0, 5.0]",
mgga_c_mn15,MN15,HYB_MGGA,negativity_check,False,0.784598241,"[0.0001, 5.0]","[0.050505050505050504, 5.0]","[0.0, 1.0]","[0.0, 5.0]",
mgga_c_mn15,MN15,HYB_MGGA,deriv_lower_bd_check,False,0.612001996,"[0.0001, 4.998999819963992]","[0.10101010101010101, 5.0]","[0.0, 1.0]","[0.0, 5.0]",
mgga_c_mn15,MN15,HYB_MGGA,deriv_upper_bd_check_1,False,0.396444767,"[0.0001, 5.0]","[1.6161616161616161, 5.0]","[0.0, 1.0]","[0.0, 5.0]",
mgga_c_mn15,MN15,HYB_MGGA,deriv_upper_bd_check_2,False,0.859540256,"[0.0011001800360072014, 5.0]","[0.050505050505050504, 5.0]","[0.0, 1.0]","[0.0, 5.0]",
mgga_c_mn15,MN15,HYB_MGGA,second_deriv_check,False,0.630545313,"[0.0011001800360072014, 4.998999819963992]","[0.25252525252525254, 5.0]","[0.0, 1.0]","[0.0, 5.0]",
gga_c_p86vwn,P86VWN,GGA,negativity_check,False,0.446844094,"[0.2246179617961796, 5.0]","[0.8817635270541082, 5.0]","[0.0, 1.0]",,
gga_c_p86vwn,P86VWN,GGA,deriv_lower_bd_check,False,0.297230928,"[0.0636050805080508, 4.0379230323032305]","[0.751503006012024, 5.0]","[0.0, 1.0]",,
gga_c_p86vwn,P86VWN,GGA,deriv_upper_bd_check_1,False,0.02638335,"[0.0001, 1.610228812881288]","[3.8076152304609217, 5.0]","[0.0, 1.0]",,
gga_c_p86vwn,P86VWN,GGA,deriv_upper_bd_check_2,False,0.389151982,"[0.0971077607760776, 5.0]","[0.32064128256513025, 5.0]","[0.0, 1.0]",,
gga_c_p86vwn,P86VWN,GGA,second_deriv_check,False,0.275011786,"[0.015101200120012, 3.3543683468346837]","[0.47094188376753504, 5.0]","[0.0, 1.0]",,
gga_c_pbeint,PBEINT,GGA,lieb_oxford_bd_check_Uxc,True,0.0,,,,,
gga_c_pbeint,PBEINT,GGA,lieb_oxford_bd_check_Exc,True,0.0,,,,,
gga_c_pbeint,PBEINT,GGA,negativity_check,True,0.0,,,,,
gga_c_pbeint,PBEINT,GGA,deriv_lower_bd_check,True,0.0,,,,,
gga_c_pbeint,PBEINT,GGA,deriv_upper_bd_check_1,True,0.0,,,,,
gga_c_pbeint,PBEINT,GGA,deriv_upper_bd_check_2,False,0.005394596,"[0.5511440844084409, 1.8922513751375138]","[1.2725450901803608, 2.474949899799599]","[0.0, 0.98989898989899]",,
gga_c_pbeint,PBEINT,GGA,second_deriv_check,True,0.0,,,,,
gga_c_tm_lyp,TM-LYP,GGA,negativity_check,False,0.574653422,"[0.0001, 5.0]","[1.5831663326653307, 5.0]","[0.0, 0.98989898989899]",,
gga_c_tm_lyp,TM-LYP,GGA,deriv_lower_bd_check,False,0.208671574,"[0.0001, 2.102268176817682]","[1.6232464929859718, 5.0]","[0.0, 0.9797979797979799]",,
gga_c_tm_lyp,TM-LYP,GGA,deriv_upper_bd_check_1,False,0.122101404,"[3.6808944694469448, 5.0]","[1.6733466933867736, 5.0]","[0.0, 0.98989898989899]",,
gga_c_tm_lyp,TM-LYP,GGA,deriv_upper_bd_check_2,False,0.565459576,"[0.6786542854285429, 5.0]","[1.1322645290581161, 5.0]","[0.0, 0.98989898989899]",,
gga_c_tm_lyp,TM-LYP,GGA,second_deriv_check,False,0.172746782,"[0.0006000400040004001, 1.4532162516251625]","[1.222444889779559, 5.0]","[0.0, 0.98989898989899]",,
hyb_gga_xc_mpw3lyp,MPW3LYP,HYB_GGA,negativity_check,False,0.462008988,"[0.0001, 5.0]","[2.004008016032064, 5.0]","[0.0, 0.9797979797979799]",,
hyb_gga_xc_mpw3lyp,MPW3LYP,HYB_GGA,deriv_lower_bd_check,False,0.177726614,"[0.0001, 2.314785178517852]","[2.034068136272545, 5.0]","[0.0, 0.9595959595959597]",,
hyb_gga_xc_mpw3lyp,MPW3LYP,HYB_GGA,deriv_upper_bd_check_1,True,0.0,,,,,
hyb_gga_xc_mpw3lyp,MPW3LYP,HYB_GGA,deriv_upper_bd_check_2,False,0.464565438,"[0.6646531653165316, 5.0]","[1.56312625250501, 5.0]","[0.0, 0.98989898989899]",,
hyb_gga_xc_mpw3lyp,MPW3LYP,HYB_GGA,second_deriv_check,False,0.152583886,"[0.0006000400040004001, 1.5527242124212421]","[1.6933867735470942, 5.0]","[0.0, 0.9797979797979799]",,
hyb_gga_xc_mpw3lyp,MPW3LYP,HYB_GGA,lieb_oxford_bd_check_Uxc,True,0.0,,,,,
hyb_gga_xc_mpw3lyp,MPW3LYP,HYB_GGA,lieb_oxford_bd_check_Exc,True,0.0,,,,,
gga_c_gam,GAM,GGA,lieb_oxford_bd_check_Uxc,False,0.08329998,"[0.37412992299229925, 5.0]","[2.755511022044088, 5.0]","[0.0, 1.0]",,
gga_c_gam,GAM,GGA,lieb_oxford_bd_check_Exc,False,0.144564908,"[0.3796303630363036, 5.0]","[2.81563126252505, 5.0]","[0.0, 1.0]",,
gga_c_gam,GAM,GGA,negativity_check,False,0.59756543,"[0.0001, 5.0]","[0.250501002004008, 5.0]","[0.0, 1.0]",,
gga_c_gam,GAM,GGA,deriv_lower_bd_check,False,0.459308792,"[0.0001, 4.999499959995999]","[0.2605210420841683, 5.0]","[0.0, 1.0]",,
gga_c_gam,GAM,GGA,deriv_upper_bd_check_1,False,0.559533974,"[0.0001, 5.0]","[0.250501002004008, 5.0]","[0.0, 1.0]",,
gga_c_gam,GAM,GGA,deriv_upper_bd_check_2,False,0.595651962,"[0.0021001600160016, 5.0]","[0.250501002004008, 5.0]","[0.0, 1.0]",,
gga_c_gam,GAM,GGA,second_deriv_check,False,0.57820533,"[0.0006000400040004001, 4.999499959995999]","[0.250501002004008, 5.0]","[0.0, 1.0]",,
gga_xc_th2,TH2,GGA,negativity_check,False,0.060744018,"[0.0001, 5.0]","[0.01002004008016032, 5.0]","[0.0, 0.15151515151515152]",,
gga_xc_th2,TH2,GGA,deriv_lower_bd_check,False,0.935087244,"[0.0001, 4.999499959995999]","[0.0, 5.0]","[0.0, 1.0]",,
gga_xc_th2,TH2,GGA,deriv_upper_bd_check_1,False,0.069837972,"[0.0001, 5.0]","[0.0, 5.0]","[0.0, 1.0]",,
gga_xc_th2,TH2,GGA,deriv_upper_bd_check_2,False,0.063435528,"[0.0001, 5.0]","[0.01002004008016032, 5.0]","[0.0, 0.15151515151515152]",,
gga_xc_th2,TH2,GGA,second_deriv_check,False,0.070293464,"[0.0006000400040004001, 4.999499959995999]","[0.01002004008016032, 5.0]","[0.0, 0.3434343434343435]",,
gga_xc_th2,TH2,GGA,lieb_oxford_bd_check_Uxc,False,0.064769622,"[0.0001, 5.0]","[0.01002004008016032, 5.0]","[0.0, 0.15151515151515152]",,
gga_xc_th2,TH2,GGA,lieb_oxford_bd_check_Exc,False,0.323148796,"[0.0001, 5.0]","[0.0501002004008016, 5.0]","[0.0, 1.0]",,
gga_c_cs1,CS1,GGA,negativity_check,False,0.60381426,"[0.0001, 5.0]","[1.533066132264529, 5.0]","[0.0, 1.0]",,
gga_c_cs1,CS1,GGA,deriv_lower_bd_check,False,0.204352268,"[0.0001, 3.9064125112511254]","[1.8036072144288577, 5.0]","[0.0, 1.0]",,
gga_c_cs1,CS1,GGA,deriv_upper_bd_check_1,False,0.527636298,"[0.0001, 5.0]","[1.5430861723446894, 5.0]","[0.0, 1.0]",,
gga_c_cs1,CS1,GGA,deriv_upper_bd_check_2,False,0.60129897,"[0.06610528052805281, 5.0]","[1.5430861723446894, 5.0]","[0.0, 1.0]",,
gga_c_cs1,CS1,GGA,second_deriv_check,False,0.529838642,"[0.0006000400040004001, 4.999499959995999]","[1.5430861723446894, 5.0]","[0.0, 1.0]",,
hyb_gga_xc_mpw1pw,MPW1PW,HYB_GGA,negativity_check,True,0.0,,,,,
hyb_gga_xc_mpw1pw,MPW1PW,HYB_GGA,deriv_lower_bd_check,True,0.0,,,,,
hyb_gga_xc_mpw1pw,MPW1PW,HYB_GGA,deriv_upper_bd_check_1,True,0.0,,,,,
hyb_gga_xc_mpw1pw,MPW1PW,HYB_GGA,deriv_upper_bd_check_2,True,0.0,,,,,
hyb_gga_xc_mpw1pw,MPW1PW,HYB_GGA,second_deriv_check,True,0.0,,,,,
hyb_gga_xc_mpw1pw,MPW1PW,HYB_GGA,lieb_oxford_bd_check_Uxc,True,0.0,,,,,
hyb_gga_xc_mpw1pw,MPW1PW,HYB_GGA,lieb_oxford_bd_check_Exc,True,0.0,,,,,
hyb_gga_xc_sb98_2a,SB98-2A,HYB_GGA,negativity_check,True,0.0,,,,,
hyb_gga_xc_sb98_2a,SB98-2A,HYB_GGA,deriv_lower_bd_check,True,0.0,,,,,
hyb_gga_xc_sb98_2a,SB98-2A,HYB_GGA,deriv_upper_bd_check_1,True,0.0,,,,,
hyb_gga_xc_sb98_2a,SB98-2A,HYB_GGA,deriv_upper_bd_check_2,True,0.0,,,,,
hyb_gga_xc_sb98_2a,SB98-2A,HYB_GGA,second_deriv_check,True,0.0,,,,,
hyb_gga_xc_sb98_2a,SB98-2A,HYB_GGA,lieb_oxford_bd_check_Uxc,False,0.012117204,"[0.740159205920592, 5.0]","[3.3266533066132262, 5.0]","[0.8484848484848485, 1.0]",,
hyb_gga_xc_sb98_2a,SB98-2A,HYB_GGA,lieb_oxford_bd_check_Exc,False,0.002436698,"[1.6617329332933293, 5.0]","[4.06813627254509, 5.0]","[0.9292929292929294, 1.0]",,
gga_c_acggap,ACGGAP,GGA,negativity_check,True,0.0,,,,,
gga_c_acggap,ACGGAP,GGA,deriv_lower_bd_check,True,0.0,,,,,
gga_c_acggap,ACGGAP,GGA,deriv_upper_bd_check_1,True,0.0,,,,,
gga_c_acggap,ACGGAP,GGA,deriv_upper_bd_check_2,False,0.413888764,"[0.7406592459245924, 5.0]","[1.0521042084168337, 5.0]","[0.0, 1.0]",,
gga_c_acggap,ACGGAP,GGA,second_deriv_check,True,0.0,,,,,
hyb_gga_xc_b3lyp_mcm1,B3LYP-MCM1,HYB_GGA,negativity_check,False,0.753148086,"[0.0001, 5.0]","[0.0, 5.0]","[0.0, 1.0]",,
hyb_gga_xc_b3lyp_mcm1,B3LYP-MCM1,HYB_GGA,deriv_lower_bd_check,False,0.282348992,"[0.0001, 2.5768061406140617]","[0.0, 5.0]","[0.0, 1.0]",,
hyb_gga_xc_b3lyp_mcm1,B3LYP-MCM1,HYB_GGA,deriv_upper_bd_check_1,False,0.681207904,"[0.0001, 5.0]","[0.0, 5.0]","[0.0, 1.0]",,
hyb_gga_xc_b3lyp_mcm1,B3LYP-MCM1,HYB_GGA,deriv_upper_bd_check_2,False,0.58952077,"[0.08460676067606761, 5.0]","[0.0, 5.0]","[0.0, 1.0]",,
hyb_gga_xc_b3lyp_mcm1,B3LYP-MCM1,HYB_GGA,second_deriv_check,False,0.454556536,"[0.0006000400040004001, 4.999499959995999]","[0.0, 5.0]","[0.0, 1.0]",,
hyb_gga_xc_b3lyp_mcm1,B3LYP-MCM1,HYB_GGA,lieb_oxford_bd_check_Uxc,True,0.0,,,,,
hyb_gga_xc_b3lyp_mcm1,B3LYP-MCM1,HYB_GGA,lieb_oxford_bd_check_Exc,True,0.0,,,,,
gga_c_p86_ft,P86-FT,GGA,negativity_check,False,0.454159656,"[0.23361868186818682, 5.0]","[0.8917835671342685, 5.0]","[0.0, 1.0]",,
gga_c_p86_ft,P86-FT,GGA,deriv_lower_bd_check,False,0.297946536,"[0.06710536053605361, 4.044923592359236]","[0.7715430861723447, 5.0]","[0.0, 1.0]",,
gga_c_p86_ft,P86-FT,GGA,deriv_upper_bd_check_1,False,0.026584356,"[0.0001, 1.6507320532053205]","[3.7775551102204408, 5.0]","[0.0, 1.0]",,
gga_c_p86_ft,P86-FT,GGA,deriv_upper_bd_check_2,False,0.40240287,"[0.10860868086808681, 5.0]","[0.0, 5.0]","[0.0, 1.0]",,
gga_c_p86_ft,P86-FT,GGA,second_deriv_check,False,0.276163936,"[0.0161012801280128, 3.367369386938694]","[0.0, 5.0]","[0.0, 1.0]",,
gga_xc_hcth_93,HCTH-93,GGA,negativity_check,False,0.434962724,"[0.0001, 5.0]","[2.4248496993987976, 5.0]","[0.0, 0.9090909090909092]",,
gga_xc_hcth_93,HCTH-93,GGA,deriv_lower_bd_check,False,0.196376914,"[0.0001, 4.999499959995999]","[2.49498997995992, 5.0]","[0.0, 0.8989898989898991]",,
gga_xc_hcth_93,HCTH-93,GGA,deriv_upper_bd_check_1,False,0.258263838,"[0.0001, 5.0]","[2.6753507014028055, 5.0]","[0.0, 0.8181818181818182]",,
gga_xc_hcth_93,HCTH-93,GGA,deriv_upper_bd_check_2,False,0.445599254,"[0.008600680068006801, 5.0]","[2.4048096192384767, 5.0]","[0.0, 0.9090909090909092]",,
gga_xc_hcth_93,HCTH-93,GGA,second_deriv_check,False,0.386352668,"[0.0006000400040004001, 4.999499959995999]","[2.414829659318637, 5.0]","[0.0, 0.9090909090909092]",,
gga_xc_hcth_93,HCTH-93,GGA,lieb_oxford_bd_check_Uxc,False,0.23705015,"[0.0001, 5.0]","[2.755511022044088, 5.0]","[0.0, 1.0]",,
gga_xc_hcth_93,HCTH-93,GGA,lieb_oxford_bd_check_Exc,False,0.265549162,"[0.0001, 5.0]","[2.8957915831663326, 5.0]","[0.0, 1.0]",,
hyb_gga_xc_mpw1k,MPW1K,HYB_GGA,negativity_check,True,0.0,,,,,
hyb_gga_xc_mpw1k,MPW1K,HYB_GGA,deriv_lower_bd_check,True,0.0,,,,,
hyb_gga_xc_mpw1k,MPW1K,HYB_GGA,deriv_upper_bd_check_1,True,0.0,,,,,
hyb_gga_xc_mpw1k,MPW1K,HYB_GGA,deriv_upper_bd_check_2,True,0.0,,,,,
hyb_gga_xc_mpw1k,MPW1K,HYB_GGA,second_deriv_check,True,0.0,,,,,
hyb_gga_xc_mpw1k,MPW1K,HYB_GGA,lieb_oxford_bd_check_Uxc,True,0.0,,,,,
hyb_gga_xc_mpw1k,MPW1K,HYB_GGA,lieb_oxford_bd_check_Exc,True,0.0,,,,,
gga_c_pbe_sol,PBE-SOL,GGA,lieb_oxford_bd_check_Uxc,True,0.0,,,,,
gga_c_pbe_sol,PBE-SOL,GGA,lieb_oxford_bd_check_Exc,True,0.0,,,,,
gga_c_pbe_sol,PBE-SOL,GGA,negativity_check,True,0.0,,,,,
gga_c_pbe_sol,PBE-SOL,GGA,deriv_lower_bd_check,True,0.0,,,,,
gga_c_pbe_sol,PBE-SOL,GGA,deriv_upper_bd_check_1,True,0.0,,,,,
gga_c_pbe_sol,PBE-SOL,GGA,deriv_upper_bd_check_2,False,0.005735586,"[0.5511440844084409, 1.8922513751375138]","[1.3527054108216432, 2.6252505010020037]","[0.0, 0.98989898989899]",,
gga_c_pbe_sol,PBE-SOL,GGA,second_deriv_check,True,0.0,,,,,
gga_xc_kt1,KT1,GGA,negativity_check,False,0.791169174,"[0.09410752075207521, 5.0]","[0.6012024048096192, 5.0]","[0.0, 1.0]",,
gga_xc_kt1,KT1,GGA,deriv_lower_bd_check,False,0.433742166,"[0.05860468046804681, 4.116929352935293]","[0.4609218436873747, 5.0]","[0.0, 1.0]",,
gga_xc_kt1,KT1,GGA,deriv_upper_bd_check_1,False,0.095601864,"[0.0001, 0.8216657265726572]","[1.1523046092184368, 5.0]","[0.0, 1.0]",,
gga_xc_kt1,KT1,GGA,deriv_upper_bd_check_2,False,0.664422008,"[1.1556924492449245, 5.0]","[0.4609218436873747, 5.0]","[0.0, 1.0]",,
gga_xc_kt1,KT1,GGA,second_deriv_check,False,0.168719718,"[0.040603240324032404, 1.2517001300130013]","[0.3006012024048096, 5.0]","[0.0, 1.0]",,
gga_xc_kt1,KT1,GGA,lieb_oxford_bd_check_Uxc,False,0.07635053,"[0.0001, 0.7951636063606361]","[1.7434869739478958, 5.0]","[0.0, 1.0]",,
gga_xc_kt1,KT1,GGA,lieb_oxford_bd_check_Exc,False,0.152952204,"[0.0001, 1.8267461346134612]","[1.753507014028056, 5.0]","[0.0, 1.0]",,
hyb_gga_xc_x3lyp,X3LYP,HYB_GGA,negativity_check,False,0.462008988,"[0.0001, 5.0]","[2.004008016032064, 5.0]","[0.0, 0.9797979797979799]",,
